0,Info,20/1/23 10:09,Service 'ymaze_inLT' : Execution start,,
61.598,Info,Arena,6,Exit_Zone,4
61.598,Info,Arena,6,Enter_Zone,1
62.431,Info,Arena,5,Exit_Zone,2
62.431,Info,Arena,5,Enter_Zone,4
62.601,Info,Arena,5,Exit_Zone,4
62.601,Info,Arena,5,Enter_Zone,1
62.964,Info,Arena,7,Exit_Zone,1
62.964,Info,Arena,7,Enter_Zone,4
63.097,Info,Arena,7,Exit_Zone,4
63.097,Info,Arena,7,Enter_Zone,2
63.132,Info,Arena,7,Exit_Zone,2
63.132,Info,Arena,7,Enter_Zone,4
63.164,Info,Arena,7,Exit_Zone,4
63.164,Info,Arena,7,Enter_Zone,2
63.733,Info,Arena,2,Exit_Zone,2
63.733,Info,Arena,2,Enter_Zone,4
63.865,Info,Arena,7,Exit_Zone,2
63.865,Info,Arena,7,Enter_Zone,4
64.097,Info,Arena,7,Exit_Zone,4
64.097,Info,Arena,7,Enter_Zone,3
64.131,Info,Arena,2,Exit_Zone,4
64.131,Info,Arena,2,Enter_Zone,3
64.771,Info,Arena,5,Exit_Zone,1
64.771,Info,Arena,5,Enter_Zone,4
64.803,Info,Arena,5,Exit_Zone,4
64.803,Info,Arena,5,Enter_Zone,2
65.331,Info,Arena,7,Exit_Zone,3
65.331,Info,Arena,7,Enter_Zone,4
65.633,Info,Arena,7,Exit_Zone,4
65.633,Info,Arena,7,Enter_Zone,2
66.364,Info,Arena,5,Exit_Zone,2
66.364,Info,Arena,5,Enter_Zone,4
66.571,Info,Arena,5,Exit_Zone,4
66.571,Info,Arena,5,Enter_Zone,3
67.23,Info,Arena,2,Exit_Zone,3
67.23,Info,Arena,2,Enter_Zone,4
67.463,Info,Arena,7,Exit_Zone,2
67.463,Info,Arena,7,Enter_Zone,4
67.771,Info,Arena,5,Exit_Zone,3
67.771,Info,Arena,5,Enter_Zone,4
67.906,Info,Arena,5,Exit_Zone,4
67.906,Info,Arena,5,Enter_Zone,1
67.906,Info,Arena,7,Exit_Zone,4
67.906,Info,Arena,7,Enter_Zone,1
68.042,Info,Arena,2,Exit_Zone,4
68.042,Info,Arena,2,Enter_Zone,1
68.075,Info,Arena,2,Exit_Zone,1
68.075,Info,Arena,2,Enter_Zone,4
68.075,Info,Arena,6,Exit_Zone,1
68.075,Info,Arena,6,Enter_Zone,4
68.208,Info,Arena,2,Exit_Zone,4
68.208,Info,Arena,2,Enter_Zone,3
68.24,Info,Arena,3,Exit_Zone,1
68.24,Info,Arena,3,Enter_Zone,4
68.34,Info,Arena,6,Exit_Zone,4
68.34,Info,Arena,6,Enter_Zone,2
68.531,Info,Arena,3,Exit_Zone,4
68.531,Info,Arena,3,Enter_Zone,2
68.797,Info,Arena,3,Exit_Zone,2
68.797,Info,Arena,3,Enter_Zone,4
69.264,Info,Arena,7,Exit_Zone,1
69.264,Info,Arena,7,Enter_Zone,4
69.533,Info,Arena,7,Exit_Zone,4
69.533,Info,Arena,7,Enter_Zone,3
69.974,Info,Arena,3,Exit_Zone,4
69.974,Info,Arena,3,Enter_Zone,1
70.005,Info,Arena,8,Exit_Zone,1
70.005,Info,Arena,8,Enter_Zone,4
70.364,Info,Arena,8,Exit_Zone,4
70.364,Info,Arena,8,Enter_Zone,3
70.864,Info,Arena,2,Exit_Zone,3
70.864,Info,Arena,2,Enter_Zone,4
71.13,Info,Arena,2,Exit_Zone,4
71.13,Info,Arena,2,Enter_Zone,1
71.263,Info,Arena,8,Exit_Zone,3
71.263,Info,Arena,8,Enter_Zone,4
71.664,Info,Arena,8,Exit_Zone,4
71.664,Info,Arena,8,Enter_Zone,2
72.198,Info,Arena,6,Exit_Zone,2
72.198,Info,Arena,6,Enter_Zone,4
72.496,Info,Arena,6,Exit_Zone,4
72.496,Info,Arena,6,Enter_Zone,1
72.699,Info,Arena,3,Exit_Zone,1
72.699,Info,Arena,3,Enter_Zone,4
72.699,Info,Arena,7,Exit_Zone,3
72.699,Info,Arena,7,Enter_Zone,4
72.83,Info,Arena,7,Exit_Zone,4
72.83,Info,Arena,7,Enter_Zone,2
72.899,Info,Arena,3,Exit_Zone,4
72.899,Info,Arena,3,Enter_Zone,3
72.93,Info,Arena,3,Exit_Zone,3
72.93,Info,Arena,3,Enter_Zone,4
72.964,Info,Arena,3,Exit_Zone,4
72.964,Info,Arena,3,Enter_Zone,3
73.363,Info,Arena,2,Exit_Zone,1
73.363,Info,Arena,2,Enter_Zone,4
73.832,Info,Arena,2,Exit_Zone,4
73.832,Info,Arena,2,Enter_Zone,3
74.101,Info,Arena,8,Exit_Zone,2
74.101,Info,Arena,8,Enter_Zone,4
74.273,Info,Arena,6,Exit_Zone,1
74.273,Info,Arena,6,Enter_Zone,4
74.449,Info,Arena,7,Exit_Zone,2
74.449,Info,Arena,7,Enter_Zone,4
74.482,Info,Arena,8,Exit_Zone,4
74.482,Info,Arena,8,Enter_Zone,1
74.553,Info,Arena,7,Exit_Zone,4
74.553,Info,Arena,7,Enter_Zone,3
74.775,Info,Arena,6,Exit_Zone,4
74.775,Info,Arena,6,Enter_Zone,2
76.169,Info,Arena,8,Exit_Zone,1
76.169,Info,Arena,8,Enter_Zone,2
76.232,Info,Arena,7,Exit_Zone,3
76.232,Info,Arena,7,Enter_Zone,4
76.397,Info,Arena,7,Exit_Zone,4
76.397,Info,Arena,7,Enter_Zone,1
76.696,Info,Arena,6,Exit_Zone,2
76.696,Info,Arena,6,Enter_Zone,4
76.73,Info,Arena,6,Exit_Zone,4
76.73,Info,Arena,6,Enter_Zone,1
77.229,Info,Arena,2,Exit_Zone,3
77.229,Info,Arena,2,Enter_Zone,4
77.331,Info,Arena,7,Exit_Zone,1
77.331,Info,Arena,7,Enter_Zone,3
77.608,Info,Arena,2,Exit_Zone,4
77.608,Info,Arena,2,Enter_Zone,1
77.845,Info,Arena,8,Exit_Zone,2
77.845,Info,Arena,8,Enter_Zone,4
77.878,Info,Arena,6,Exit_Zone,1
77.878,Info,Arena,6,Enter_Zone,4
78.048,Info,Arena,8,Exit_Zone,4
78.048,Info,Arena,8,Enter_Zone,1
78.148,Info,Arena,6,Exit_Zone,4
78.148,Info,Arena,6,Enter_Zone,2
78.773,Info,Arena,7,Exit_Zone,3
78.773,Info,Arena,7,Enter_Zone,4
78.962,Info,Arena,7,Exit_Zone,4
78.962,Info,Arena,7,Enter_Zone,2
79.863,Info,Arena,2,Exit_Zone,1
79.863,Info,Arena,2,Enter_Zone,4
79.997,Info,Arena,8,Exit_Zone,1
79.997,Info,Arena,8,Enter_Zone,4
80.167,Info,Arena,8,Exit_Zone,4
80.167,Info,Arena,8,Enter_Zone,2
80.372,Info,Arena,1,Exit_Zone,3
80.372,Info,Arena,1,Enter_Zone,4
80.506,Info,Arena,1,Exit_Zone,4
80.506,Info,Arena,1,Enter_Zone,2
80.743,Info,Arena,2,Exit_Zone,4
80.743,Info,Arena,2,Enter_Zone,3
81.001,Info,Arena,7,Exit_Zone,2
81.001,Info,Arena,7,Enter_Zone,4
81.296,Info,Arena,7,Exit_Zone,4
81.296,Info,Arena,7,Enter_Zone,3
82.196,Info,Arena,3,Exit_Zone,3
82.196,Info,Arena,3,Enter_Zone,4
82.229,Info,Arena,3,Exit_Zone,4
82.229,Info,Arena,3,Enter_Zone,3
82.263,Info,Arena,5,Exit_Zone,1
82.263,Info,Arena,5,Enter_Zone,4
82.573,Info,Arena,5,Exit_Zone,4
82.573,Info,Arena,5,Enter_Zone,2
82.604,Info,Arena,7,Exit_Zone,3
82.604,Info,Arena,7,Enter_Zone,4
82.67,Info,Arena,7,Exit_Zone,4
82.67,Info,Arena,7,Enter_Zone,2
82.929,Info,Arena,2,Exit_Zone,3
82.929,Info,Arena,2,Enter_Zone,4
83.396,Info,Arena,2,Exit_Zone,4
83.396,Info,Arena,2,Enter_Zone,1
83.635,Info,Arena,8,Exit_Zone,2
83.635,Info,Arena,8,Enter_Zone,4
83.829,Info,Arena,8,Exit_Zone,4
83.829,Info,Arena,8,Enter_Zone,1
83.863,Info,Arena,8,Exit_Zone,1
83.863,Info,Arena,8,Enter_Zone,4
83.895,Info,Arena,8,Exit_Zone,4
83.895,Info,Arena,8,Enter_Zone,1
84.196,Info,Arena,8,Exit_Zone,1
84.196,Info,Arena,8,Enter_Zone,4
84.429,Info,Arena,8,Exit_Zone,4
84.429,Info,Arena,8,Enter_Zone,3
84.662,Info,Arena,7,Exit_Zone,2
84.662,Info,Arena,7,Enter_Zone,4
84.662,Info,Arena,8,Exit_Zone,3
84.662,Info,Arena,8,Enter_Zone,4
84.696,Info,Arena,7,Exit_Zone,4
84.696,Info,Arena,7,Enter_Zone,1
84.762,Info,Arena,8,Exit_Zone,4
84.762,Info,Arena,8,Enter_Zone,1
86.196,Info,Arena,3,Exit_Zone,3
86.196,Info,Arena,3,Enter_Zone,4
86.263,Info,Arena,7,Exit_Zone,1
86.263,Info,Arena,7,Enter_Zone,4
86.569,Info,Arena,3,Exit_Zone,4
86.569,Info,Arena,3,Enter_Zone,2
86.6,Info,Arena,3,Exit_Zone,2
86.6,Info,Arena,3,Enter_Zone,4
86.632,Info,Arena,2,Exit_Zone,1
86.632,Info,Arena,2,Enter_Zone,4
86.697,Info,Arena,3,Exit_Zone,4
86.697,Info,Arena,3,Enter_Zone,3
86.796,Info,Arena,7,Exit_Zone,4
86.796,Info,Arena,7,Enter_Zone,3
87.162,Info,Arena,7,Exit_Zone,3
87.162,Info,Arena,7,Enter_Zone,4
87.228,Info,Arena,2,Exit_Zone,4
87.228,Info,Arena,2,Enter_Zone,3
87.363,Info,Arena,7,Exit_Zone,4
87.363,Info,Arena,7,Enter_Zone,1
87.497,Info,Arena,8,Exit_Zone,1
87.497,Info,Arena,8,Enter_Zone,4
87.828,Info,Arena,8,Exit_Zone,4
87.828,Info,Arena,8,Enter_Zone,2
88.428,Info,Arena,8,Exit_Zone,2
88.428,Info,Arena,8,Enter_Zone,1
89.28,Info,Arena,2,Exit_Zone,3
89.28,Info,Arena,2,Enter_Zone,4
89.376,Info,Arena,7,Exit_Zone,1
89.376,Info,Arena,7,Enter_Zone,4
89.639,Info,Arena,7,Exit_Zone,4
89.639,Info,Arena,7,Enter_Zone,2
89.828,Info,Arena,2,Exit_Zone,4
89.828,Info,Arena,2,Enter_Zone,1
92.028,Info,Arena,5,Exit_Zone,2
92.028,Info,Arena,5,Enter_Zone,4
92.495,Info,Arena,5,Exit_Zone,4
92.495,Info,Arena,5,Enter_Zone,3
92.973,Info,Arena,3,Exit_Zone,3
92.973,Info,Arena,3,Enter_Zone,4
93.042,Info,Arena,7,Exit_Zone,2
93.042,Info,Arena,7,Enter_Zone,4
93.075,Info,Arena,6,Exit_Zone,2
93.075,Info,Arena,6,Enter_Zone,4
93.179,Info,Arena,2,Exit_Zone,1
93.179,Info,Arena,2,Enter_Zone,4
93.249,Info,Arena,3,Exit_Zone,4
93.249,Info,Arena,3,Enter_Zone,1
93.282,Info,Arena,3,Exit_Zone,1
93.282,Info,Arena,3,Enter_Zone,4
93.319,Info,Arena,3,Exit_Zone,4
93.319,Info,Arena,3,Enter_Zone,1
93.319,Info,Arena,7,Exit_Zone,4
93.319,Info,Arena,7,Enter_Zone,1
93.424,Info,Arena,8,Exit_Zone,1
93.424,Info,Arena,8,Enter_Zone,4
93.461,Info,Arena,8,Exit_Zone,4
93.461,Info,Arena,8,Enter_Zone,2
93.576,Info,Arena,2,Exit_Zone,4
93.576,Info,Arena,2,Enter_Zone,2
93.707,Info,Arena,6,Exit_Zone,4
93.707,Info,Arena,6,Enter_Zone,3
95.157,Info,Arena,5,Exit_Zone,3
95.157,Info,Arena,5,Enter_Zone,2
95.157,Info,Arena,7,Exit_Zone,1
95.157,Info,Arena,7,Enter_Zone,2
95.526,Info,Arena,5,Exit_Zone,2
95.526,Info,Arena,5,Enter_Zone,4
95.717,Info,Arena,5,Exit_Zone,4
95.717,Info,Arena,5,Enter_Zone,3
95.896,Info,Arena,6,Exit_Zone,3
95.896,Info,Arena,6,Enter_Zone,4
96.028,Info,Arena,6,Exit_Zone,4
96.028,Info,Arena,6,Enter_Zone,1
96.262,Info,Arena,2,Exit_Zone,2
96.262,Info,Arena,2,Enter_Zone,4
96.603,Info,Arena,2,Exit_Zone,4
96.603,Info,Arena,2,Enter_Zone,3
97.361,Info,Arena,6,Exit_Zone,1
97.361,Info,Arena,6,Enter_Zone,4
97.571,Info,Arena,7,Exit_Zone,2
97.571,Info,Arena,7,Enter_Zone,4
97.605,Info,Arena,6,Exit_Zone,4
97.605,Info,Arena,6,Enter_Zone,3
97.735,Info,Arena,7,Exit_Zone,4
97.735,Info,Arena,7,Enter_Zone,1
97.768,Info,Arena,5,Exit_Zone,3
97.768,Info,Arena,5,Enter_Zone,4
98.136,Info,Arena,5,Exit_Zone,4
98.136,Info,Arena,5,Enter_Zone,2
98.17,Info,Arena,8,Exit_Zone,2
98.17,Info,Arena,8,Enter_Zone,4
98.236,Info,Arena,5,Exit_Zone,2
98.236,Info,Arena,5,Enter_Zone,4
98.434,Info,Arena,5,Exit_Zone,4
98.434,Info,Arena,5,Enter_Zone,3
98.532,Info,Arena,8,Exit_Zone,4
98.532,Info,Arena,8,Enter_Zone,1
98.579,Info,Arena,8,Exit_Zone,1
98.579,Info,Arena,8,Enter_Zone,4
98.643,Info,Arena,8,Exit_Zone,4
98.643,Info,Arena,8,Enter_Zone,1
98.706,Info,Arena,8,Exit_Zone,1
98.706,Info,Arena,8,Enter_Zone,4
98.928,Info,Arena,8,Exit_Zone,4
98.928,Info,Arena,8,Enter_Zone,2
99.373,Info,Arena,7,Exit_Zone,1
99.373,Info,Arena,7,Enter_Zone,4
99.548,Info,Arena,7,Exit_Zone,4
99.548,Info,Arena,7,Enter_Zone,2
99.9,Info,Arena,5,Exit_Zone,3
99.9,Info,Arena,5,Enter_Zone,4
100.075,Info,Arena,5,Exit_Zone,4
100.075,Info,Arena,5,Enter_Zone,2
100.11,Info,Arena,1,Exit_Zone,2
100.11,Info,Arena,1,Enter_Zone,4
100.544,Info,Arena,1,Exit_Zone,4
100.544,Info,Arena,1,Enter_Zone,1
100.729,Info,Arena,6,Exit_Zone,3
100.729,Info,Arena,6,Enter_Zone,4
101.135,Info,Arena,6,Exit_Zone,4
101.135,Info,Arena,6,Enter_Zone,1
101.973,Info,Arena,5,Exit_Zone,2
101.973,Info,Arena,5,Enter_Zone,4
102.115,Info,Arena,7,Exit_Zone,2
102.115,Info,Arena,7,Enter_Zone,4
102.149,Info,Arena,5,Exit_Zone,4
102.149,Info,Arena,5,Enter_Zone,3
102.187,Info,Arena,2,Exit_Zone,3
102.187,Info,Arena,2,Enter_Zone,4
102.406,Info,Arena,7,Exit_Zone,4
102.406,Info,Arena,7,Enter_Zone,3
102.55,Info,Arena,2,Exit_Zone,4
102.55,Info,Arena,2,Enter_Zone,1
102.628,Info,Arena,3,Exit_Zone,1
102.628,Info,Arena,3,Enter_Zone,4
103.037,Info,Arena,3,Exit_Zone,4
103.037,Info,Arena,3,Enter_Zone,2
103.137,Info,Arena,1,Exit_Zone,1
103.137,Info,Arena,1,Enter_Zone,4
103.684,Info,Arena,1,Exit_Zone,4
103.684,Info,Arena,1,Enter_Zone,3
104.221,Info,Arena,3,Exit_Zone,2
104.221,Info,Arena,3,Enter_Zone,4
104.257,Info,Arena,7,Exit_Zone,3
104.257,Info,Arena,7,Enter_Zone,4
104.526,Info,Arena,7,Exit_Zone,4
104.526,Info,Arena,7,Enter_Zone,1
104.869,Info,Arena,3,Exit_Zone,4
104.869,Info,Arena,3,Enter_Zone,1
105.494,Info,Arena,2,Exit_Zone,1
105.494,Info,Arena,2,Enter_Zone,4
105.879,Info,Arena,5,Exit_Zone,3
105.879,Info,Arena,5,Enter_Zone,4
105.914,Info,Arena,7,Exit_Zone,1
105.914,Info,Arena,7,Enter_Zone,4
106.022,Info,Arena,2,Exit_Zone,4
106.022,Info,Arena,2,Enter_Zone,2
106.06,Info,Arena,5,Exit_Zone,4
106.06,Info,Arena,5,Enter_Zone,2
106.237,Info,Arena,6,Exit_Zone,1
106.237,Info,Arena,6,Enter_Zone,4
106.447,Info,Arena,7,Exit_Zone,4
106.447,Info,Arena,7,Enter_Zone,2
106.863,Info,Arena,3,Exit_Zone,1
106.863,Info,Arena,3,Enter_Zone,4
107.257,Info,Arena,6,Exit_Zone,4
107.257,Info,Arena,6,Enter_Zone,2
107.288,Info,Arena,3,Exit_Zone,4
107.288,Info,Arena,3,Enter_Zone,2
108.344,Info,Arena,1,Exit_Zone,3
108.344,Info,Arena,1,Enter_Zone,4
108.413,Info,Arena,7,Exit_Zone,2
108.413,Info,Arena,7,Enter_Zone,4
108.446,Info,Arena,2,Exit_Zone,2
108.446,Info,Arena,2,Enter_Zone,4
108.702,Info,Arena,2,Exit_Zone,4
108.702,Info,Arena,2,Enter_Zone,3
108.734,Info,Arena,1,Exit_Zone,4
108.734,Info,Arena,1,Enter_Zone,1
108.734,Info,Arena,7,Exit_Zone,4
108.734,Info,Arena,7,Enter_Zone,1
110.828,Info,Arena,1,Exit_Zone,1
110.828,Info,Arena,1,Enter_Zone,4
111.277,Info,Arena,1,Exit_Zone,4
111.277,Info,Arena,1,Enter_Zone,3
111.388,Info,Arena,6,Exit_Zone,2
111.388,Info,Arena,6,Enter_Zone,4
111.494,Info,Arena,2,Exit_Zone,3
111.494,Info,Arena,2,Enter_Zone,4
111.577,Info,Arena,7,Exit_Zone,1
111.577,Info,Arena,7,Enter_Zone,4
111.76,Info,Arena,6,Exit_Zone,4
111.76,Info,Arena,6,Enter_Zone,1
111.798,Info,Arena,2,Exit_Zone,4
111.798,Info,Arena,2,Enter_Zone,1
111.834,Info,Arena,7,Exit_Zone,4
111.834,Info,Arena,7,Enter_Zone,3
112.048,Info,Arena,6,Exit_Zone,1
112.048,Info,Arena,6,Enter_Zone,4
112.288,Info,Arena,6,Exit_Zone,4
112.288,Info,Arena,6,Enter_Zone,3
113.266,Info,Arena,7,Exit_Zone,3
113.266,Info,Arena,7,Enter_Zone,4
113.361,Info,Arena,7,Exit_Zone,4
113.361,Info,Arena,7,Enter_Zone,2
