0,Info,20/1/23 12:31,Service 'ymaze_inLT' : Execution start,,
41.967,Info,Arena,1,Enter_Zone,4
41.967,Info,Arena,6,Exit_Zone,4
41.967,Info,Arena,6,Enter_Zone,1
42.271,Info,Arena,1,Exit_Zone,4
42.271,Info,Arena,1,Enter_Zone,1
42.305,Info,Arena,2,Exit_Zone,3
42.305,Info,Arena,2,Enter_Zone,4
42.507,Info,Arena,6,Exit_Zone,1
42.507,Info,Arena,6,Enter_Zone,2
42.576,Info,Arena,1,Exit_Zone,1
42.576,Info,Arena,1,Enter_Zone,4
42.61,Info,Arena,2,Exit_Zone,4
42.61,Info,Arena,2,Enter_Zone,2
42.743,Info,Arena,1,Exit_Zone,4
42.743,Info,Arena,1,Enter_Zone,3
44.982,Info,Arena,2,Exit_Zone,2
44.982,Info,Arena,2,Enter_Zone,4
45.548,Info,Arena,2,Exit_Zone,4
45.548,Info,Arena,2,Enter_Zone,3
46.448,Info,Arena,8,Exit_Zone,3
46.448,Info,Arena,8,Enter_Zone,4
46.615,Info,Arena,8,Exit_Zone,4
46.615,Info,Arena,8,Enter_Zone,2
46.8,Info,Arena,6,Exit_Zone,2
46.8,Info,Arena,6,Enter_Zone,4
46.905,Info,Arena,6,Exit_Zone,4
46.905,Info,Arena,6,Enter_Zone,3
47.201,Info,Arena,7,Exit_Zone,1
47.201,Info,Arena,7,Enter_Zone,4
47.233,Info,Arena,7,Exit_Zone,4
47.233,Info,Arena,7,Enter_Zone,2
48.005,Info,Arena,8,Exit_Zone,2
48.005,Info,Arena,8,Enter_Zone,4
48.042,Info,Arena,8,Exit_Zone,4
48.042,Info,Arena,8,Enter_Zone,3
48.394,Info,Arena,2,Exit_Zone,3
48.394,Info,Arena,2,Enter_Zone,4
48.627,Info,Arena,2,Exit_Zone,4
48.627,Info,Arena,2,Enter_Zone,2
49.947,Info,Arena,7,Exit_Zone,2
49.947,Info,Arena,7,Enter_Zone,4
50.247,Info,Arena,7,Exit_Zone,4
50.247,Info,Arena,7,Enter_Zone,3
50.888,Info,Arena,2,Exit_Zone,2
50.888,Info,Arena,2,Enter_Zone,4
51.117,Info,Arena,6,Exit_Zone,3
51.117,Info,Arena,6,Enter_Zone,4
51.249,Info,Arena,2,Exit_Zone,4
51.249,Info,Arena,2,Enter_Zone,1
51.485,Info,Arena,6,Exit_Zone,4
51.485,Info,Arena,6,Enter_Zone,2
53.28,Info,Arena,5,Exit_Zone,1
53.28,Info,Arena,5,Enter_Zone,4
53.381,Info,Arena,8,Exit_Zone,3
53.381,Info,Arena,8,Enter_Zone,4
53.448,Info,Arena,8,Exit_Zone,4
53.448,Info,Arena,8,Enter_Zone,2
53.481,Info,Arena,5,Exit_Zone,4
53.481,Info,Arena,5,Enter_Zone,3
53.584,Info,Arena,2,Exit_Zone,1
53.584,Info,Arena,2,Enter_Zone,4
53.798,Info,Arena,2,Exit_Zone,4
53.798,Info,Arena,2,Enter_Zone,3
54.327,Info,Arena,7,Exit_Zone,3
54.327,Info,Arena,7,Enter_Zone,4
54.425,Info,Arena,7,Exit_Zone,4
54.425,Info,Arena,7,Enter_Zone,1
56.223,Info,Arena,5,Exit_Zone,3
56.223,Info,Arena,5,Enter_Zone,4
56.223,Info,Arena,8,Exit_Zone,2
56.223,Info,Arena,8,Enter_Zone,4
56.424,Info,Arena,5,Exit_Zone,4
56.424,Info,Arena,5,Enter_Zone,1
56.424,Info,Arena,8,Exit_Zone,4
56.424,Info,Arena,8,Enter_Zone,1
57.413,Info,Arena,8,Exit_Zone,1
57.413,Info,Arena,8,Enter_Zone,4
57.613,Info,Arena,8,Exit_Zone,4
57.613,Info,Arena,8,Enter_Zone,3
57.988,Info,Arena,2,Exit_Zone,3
57.988,Info,Arena,2,Enter_Zone,4
58.226,Info,Arena,2,Exit_Zone,4
58.226,Info,Arena,2,Enter_Zone,2
58.385,Info,Arena,8,Exit_Zone,3
58.385,Info,Arena,8,Enter_Zone,4
58.48,Info,Arena,8,Exit_Zone,4
58.48,Info,Arena,8,Enter_Zone,3
58.514,Info,Arena,8,Exit_Zone,3
58.514,Info,Arena,8,Enter_Zone,4
58.714,Info,Arena,8,Exit_Zone,4
58.714,Info,Arena,8,Enter_Zone,3
58.947,Info,Arena,6,Exit_Zone,2
58.947,Info,Arena,6,Enter_Zone,4
59.247,Info,Arena,6,Exit_Zone,4
59.247,Info,Arena,6,Enter_Zone,1
60.289,Info,Arena,8,Exit_Zone,3
60.289,Info,Arena,8,Enter_Zone,4
60.431,Info,Arena,7,Exit_Zone,1
60.431,Info,Arena,7,Enter_Zone,4
60.466,Info,Arena,8,Exit_Zone,4
60.466,Info,Arena,8,Enter_Zone,2
60.646,Info,Arena,7,Exit_Zone,4
60.646,Info,Arena,7,Enter_Zone,2
60.898,Info,Arena,2,Exit_Zone,2
60.898,Info,Arena,2,Enter_Zone,4
61.432,Info,Arena,2,Exit_Zone,4
61.432,Info,Arena,2,Enter_Zone,1
61.879,Info,Arena,8,Exit_Zone,2
61.879,Info,Arena,8,Enter_Zone,4
62.058,Info,Arena,8,Exit_Zone,4
62.058,Info,Arena,8,Enter_Zone,3
62.093,Info,Arena,5,Exit_Zone,1
62.093,Info,Arena,5,Enter_Zone,2
62.128,Info,Arena,6,Exit_Zone,1
62.128,Info,Arena,6,Enter_Zone,4
62.164,Info,Arena,8,Exit_Zone,3
62.164,Info,Arena,8,Enter_Zone,4
62.274,Info,Arena,8,Exit_Zone,4
62.274,Info,Arena,8,Enter_Zone,3
62.449,Info,Arena,6,Exit_Zone,4
62.449,Info,Arena,6,Enter_Zone,2
63.482,Info,Arena,7,Exit_Zone,2
63.482,Info,Arena,7,Enter_Zone,4
63.651,Info,Arena,2,Exit_Zone,1
63.651,Info,Arena,2,Enter_Zone,4
63.87,Info,Arena,7,Exit_Zone,4
63.87,Info,Arena,7,Enter_Zone,1
64.29,Info,Arena,2,Exit_Zone,4
64.29,Info,Arena,2,Enter_Zone,3
64.29,Info,Arena,5,Exit_Zone,2
64.29,Info,Arena,5,Enter_Zone,4
64.36,Info,Arena,5,Exit_Zone,4
64.36,Info,Arena,5,Enter_Zone,1
65.155,Info,Arena,5,Exit_Zone,1
65.155,Info,Arena,5,Enter_Zone,4
65.188,Info,Arena,5,Exit_Zone,4
65.188,Info,Arena,5,Enter_Zone,2
65.223,Info,Arena,8,Exit_Zone,3
65.223,Info,Arena,8,Enter_Zone,4
65.419,Info,Arena,8,Exit_Zone,4
65.419,Info,Arena,8,Enter_Zone,1
66.279,Info,Arena,7,Exit_Zone,1
66.279,Info,Arena,7,Enter_Zone,4
66.341,Info,Arena,7,Exit_Zone,4
66.341,Info,Arena,7,Enter_Zone,2
66.833,Info,Arena,2,Exit_Zone,3
66.833,Info,Arena,2,Enter_Zone,4
67.031,Info,Arena,2,Exit_Zone,4
67.031,Info,Arena,2,Enter_Zone,2
67.095,Info,Arena,6,Exit_Zone,2
67.095,Info,Arena,6,Enter_Zone,4
67.227,Info,Arena,5,Exit_Zone,2
67.227,Info,Arena,5,Enter_Zone,4
67.325,Info,Arena,5,Exit_Zone,4
67.325,Info,Arena,5,Enter_Zone,3
67.421,Info,Arena,6,Exit_Zone,4
67.421,Info,Arena,6,Enter_Zone,1
67.713,Info,Arena,8,Exit_Zone,1
67.713,Info,Arena,8,Enter_Zone,4
67.746,Info,Arena,8,Exit_Zone,4
67.746,Info,Arena,8,Enter_Zone,2
68.08,Info,Arena,7,Exit_Zone,2
68.08,Info,Arena,7,Enter_Zone,4
68.251,Info,Arena,6,Exit_Zone,1
68.251,Info,Arena,6,Enter_Zone,4
68.251,Info,Arena,7,Exit_Zone,4
68.251,Info,Arena,7,Enter_Zone,1
68.5,Info,Arena,6,Exit_Zone,4
68.5,Info,Arena,6,Enter_Zone,2
68.738,Info,Arena,2,Exit_Zone,2
68.738,Info,Arena,2,Enter_Zone,4
69.137,Info,Arena,2,Exit_Zone,4
69.137,Info,Arena,2,Enter_Zone,3
69.302,Info,Arena,8,Exit_Zone,2
69.302,Info,Arena,8,Enter_Zone,4
69.601,Info,Arena,8,Exit_Zone,4
69.601,Info,Arena,8,Enter_Zone,1
70.191,Info,Arena,6,Exit_Zone,2
70.191,Info,Arena,6,Enter_Zone,4
70.414,Info,Arena,6,Exit_Zone,4
70.414,Info,Arena,6,Enter_Zone,1
71.014,Info,Arena,8,Exit_Zone,1
71.014,Info,Arena,8,Enter_Zone,4
71.079,Info,Arena,8,Exit_Zone,4
71.079,Info,Arena,8,Enter_Zone,2
71.651,Info,Arena,1,Exit_Zone,3
71.651,Info,Arena,1,Enter_Zone,4
72.157,Info,Arena,1,Exit_Zone,4
72.157,Info,Arena,1,Enter_Zone,1
72.332,Info,Arena,5,Exit_Zone,3
72.332,Info,Arena,5,Enter_Zone,4
72.4,Info,Arena,5,Exit_Zone,4
72.4,Info,Arena,5,Enter_Zone,2
72.575,Info,Arena,6,Exit_Zone,1
72.575,Info,Arena,6,Enter_Zone,4
72.876,Info,Arena,6,Exit_Zone,4
72.876,Info,Arena,6,Enter_Zone,2
73.251,Info,Arena,5,Exit_Zone,2
73.251,Info,Arena,5,Enter_Zone,4
73.341,Info,Arena,5,Exit_Zone,4
73.341,Info,Arena,5,Enter_Zone,3
74.145,Info,Arena,8,Exit_Zone,2
74.145,Info,Arena,8,Enter_Zone,4
74.579,Info,Arena,8,Exit_Zone,4
74.579,Info,Arena,8,Enter_Zone,3
74.791,Info,Arena,8,Exit_Zone,3
74.791,Info,Arena,8,Enter_Zone,4
75.242,Info,Arena,8,Exit_Zone,4
75.242,Info,Arena,8,Enter_Zone,2
77.067,Info,Arena,6,Exit_Zone,2
77.067,Info,Arena,6,Enter_Zone,4
77.104,Info,Arena,8,Exit_Zone,2
77.104,Info,Arena,8,Enter_Zone,4
77.393,Info,Arena,6,Exit_Zone,4
77.393,Info,Arena,6,Enter_Zone,3
77.502,Info,Arena,8,Exit_Zone,4
77.502,Info,Arena,8,Enter_Zone,3
77.678,Info,Arena,2,Exit_Zone,3
77.678,Info,Arena,2,Enter_Zone,4
78.712,Info,Arena,2,Exit_Zone,4
78.712,Info,Arena,2,Enter_Zone,1
79.461,Info,Arena,8,Exit_Zone,3
79.461,Info,Arena,8,Enter_Zone,4
79.494,Info,Arena,8,Exit_Zone,4
79.494,Info,Arena,8,Enter_Zone,2
79.69,Info,Arena,8,Exit_Zone,2
79.69,Info,Arena,8,Enter_Zone,4
79.722,Info,Arena,8,Exit_Zone,4
79.722,Info,Arena,8,Enter_Zone,1
81.446,Info,Arena,2,Exit_Zone,1
81.446,Info,Arena,2,Enter_Zone,4
81.619,Info,Arena,1,Exit_Zone,1
81.619,Info,Arena,1,Enter_Zone,4
81.687,Info,Arena,1,Exit_Zone,4
81.687,Info,Arena,1,Enter_Zone,2
82.042,Info,Arena,2,Exit_Zone,4
82.042,Info,Arena,2,Enter_Zone,3
82.145,Info,Arena,1,Exit_Zone,2
82.145,Info,Arena,1,Enter_Zone,4
82.216,Info,Arena,1,Exit_Zone,4
82.216,Info,Arena,1,Enter_Zone,1
84.426,Info,Arena,8,Exit_Zone,1
84.426,Info,Arena,8,Enter_Zone,4
84.694,Info,Arena,8,Exit_Zone,4
84.694,Info,Arena,8,Enter_Zone,3
85.481,Info,Arena,2,Exit_Zone,3
85.481,Info,Arena,2,Enter_Zone,4
85.788,Info,Arena,2,Exit_Zone,4
85.788,Info,Arena,2,Enter_Zone,2
88.316,Info,Arena,2,Exit_Zone,2
88.316,Info,Arena,2,Enter_Zone,4
88.451,Info,Arena,8,Exit_Zone,3
88.451,Info,Arena,8,Enter_Zone,4
88.589,Info,Arena,2,Exit_Zone,4
88.589,Info,Arena,2,Enter_Zone,1
88.689,Info,Arena,7,Exit_Zone,1
88.689,Info,Arena,7,Enter_Zone,2
88.689,Info,Arena,8,Exit_Zone,4
88.689,Info,Arena,8,Enter_Zone,1
90.478,Info,Arena,6,Exit_Zone,3
90.478,Info,Arena,6,Enter_Zone,4
90.646,Info,Arena,5,Exit_Zone,3
90.646,Info,Arena,5,Enter_Zone,4
90.682,Info,Arena,8,Exit_Zone,1
90.682,Info,Arena,8,Enter_Zone,4
90.75,Info,Arena,5,Exit_Zone,4
90.75,Info,Arena,5,Enter_Zone,1
90.899,Info,Arena,6,Exit_Zone,4
90.899,Info,Arena,6,Enter_Zone,2
91.003,Info,Arena,2,Exit_Zone,1
91.003,Info,Arena,2,Enter_Zone,4
91.176,Info,Arena,8,Exit_Zone,4
91.176,Info,Arena,8,Enter_Zone,3
91.248,Info,Arena,7,Exit_Zone,2
91.248,Info,Arena,7,Enter_Zone,4
91.283,Info,Arena,2,Exit_Zone,4
91.283,Info,Arena,2,Enter_Zone,2
91.283,Info,Arena,7,Exit_Zone,4
91.283,Info,Arena,7,Enter_Zone,3
92.815,Info,Arena,6,Exit_Zone,2
92.815,Info,Arena,6,Enter_Zone,4
93.012,Info,Arena,7,Exit_Zone,3
93.012,Info,Arena,7,Enter_Zone,2
93.345,Info,Arena,6,Exit_Zone,4
93.345,Info,Arena,6,Enter_Zone,1
93.894,Info,Arena,2,Exit_Zone,2
93.894,Info,Arena,2,Enter_Zone,4
94.129,Info,Arena,2,Exit_Zone,4
94.129,Info,Arena,2,Enter_Zone,3
94.198,Info,Arena,8,Exit_Zone,3
94.198,Info,Arena,8,Enter_Zone,4
94.507,Info,Arena,1,Exit_Zone,1
94.507,Info,Arena,1,Enter_Zone,4
94.507,Info,Arena,8,Exit_Zone,4
94.507,Info,Arena,8,Enter_Zone,2
94.791,Info,Arena,1,Exit_Zone,4
94.791,Info,Arena,1,Enter_Zone,3
95.022,Info,Arena,7,Exit_Zone,2
95.022,Info,Arena,7,Enter_Zone,4
95.241,Info,Arena,7,Exit_Zone,4
95.241,Info,Arena,7,Enter_Zone,3
96.477,Info,Arena,5,Exit_Zone,1
96.477,Info,Arena,5,Enter_Zone,4
96.51,Info,Arena,5,Exit_Zone,4
96.51,Info,Arena,5,Enter_Zone,2
96.877,Info,Arena,6,Exit_Zone,1
96.877,Info,Arena,6,Enter_Zone,4
97.177,Info,Arena,6,Exit_Zone,4
97.177,Info,Arena,6,Enter_Zone,2
97.413,Info,Arena,1,Exit_Zone,3
97.413,Info,Arena,1,Enter_Zone,4
97.446,Info,Arena,1,Exit_Zone,4
97.446,Info,Arena,1,Enter_Zone,3
97.479,Info,Arena,1,Exit_Zone,3
97.479,Info,Arena,1,Enter_Zone,4
97.577,Info,Arena,1,Exit_Zone,4
97.577,Info,Arena,1,Enter_Zone,1
97.643,Info,Arena,6,Exit_Zone,2
97.643,Info,Arena,6,Enter_Zone,4
97.744,Info,Arena,2,Exit_Zone,3
97.744,Info,Arena,2,Enter_Zone,4
97.886,Info,Arena,6,Exit_Zone,4
97.886,Info,Arena,6,Enter_Zone,1
97.988,Info,Arena,2,Exit_Zone,4
97.988,Info,Arena,2,Enter_Zone,2
98.323,Info,Arena,8,Exit_Zone,2
98.323,Info,Arena,8,Enter_Zone,4
98.389,Info,Arena,8,Exit_Zone,4
98.389,Info,Arena,8,Enter_Zone,3
99.676,Info,Arena,6,Exit_Zone,1
99.676,Info,Arena,6,Enter_Zone,4
99.943,Info,Arena,1,Exit_Zone,1
99.943,Info,Arena,1,Enter_Zone,4
100.076,Info,Arena,6,Exit_Zone,4
100.076,Info,Arena,6,Enter_Zone,3
100.344,Info,Arena,1,Exit_Zone,4
100.344,Info,Arena,1,Enter_Zone,3
100.789,Info,Arena,2,Exit_Zone,2
100.789,Info,Arena,2,Enter_Zone,4
101.199,Info,Arena,2,Exit_Zone,4
101.199,Info,Arena,2,Enter_Zone,1
101.722,Info,Arena,8,Exit_Zone,3
101.722,Info,Arena,8,Enter_Zone,4
101.843,Info,Arena,5,Exit_Zone,2
101.843,Info,Arena,5,Enter_Zone,1
101.983,Info,Arena,8,Exit_Zone,4
101.983,Info,Arena,8,Enter_Zone,2
102.157,Info,Arena,1,Exit_Zone,3
102.157,Info,Arena,1,Enter_Zone,4
102.157,Info,Arena,6,Exit_Zone,3
102.157,Info,Arena,6,Enter_Zone,4
102.264,Info,Arena,7,Exit_Zone,3
102.264,Info,Arena,7,Enter_Zone,4
102.332,Info,Arena,6,Exit_Zone,4
102.332,Info,Arena,6,Enter_Zone,1
102.613,Info,Arena,1,Exit_Zone,4
102.613,Info,Arena,1,Enter_Zone,1
102.649,Info,Arena,5,Exit_Zone,1
102.649,Info,Arena,5,Enter_Zone,4
102.722,Info,Arena,5,Exit_Zone,4
102.722,Info,Arena,5,Enter_Zone,2
103.11,Info,Arena,1,Exit_Zone,1
103.11,Info,Arena,1,Enter_Zone,4
103.314,Info,Arena,1,Exit_Zone,4
103.314,Info,Arena,1,Enter_Zone,2
103.624,Info,Arena,8,Exit_Zone,2
103.624,Info,Arena,8,Enter_Zone,4
103.838,Info,Arena,8,Exit_Zone,4
103.838,Info,Arena,8,Enter_Zone,1
104.04,Info,Arena,2,Exit_Zone,1
104.04,Info,Arena,2,Enter_Zone,4
104.14,Info,Arena,7,Exit_Zone,4
104.14,Info,Arena,7,Enter_Zone,2
104.305,Info,Arena,2,Exit_Zone,4
104.305,Info,Arena,2,Enter_Zone,2
104.959,Info,Arena,5,Exit_Zone,2
104.959,Info,Arena,5,Enter_Zone,4
104.992,Info,Arena,7,Exit_Zone,2
104.992,Info,Arena,7,Enter_Zone,4
105.091,Info,Arena,5,Exit_Zone,4
105.091,Info,Arena,5,Enter_Zone,3
105.125,Info,Arena,7,Exit_Zone,4
105.125,Info,Arena,7,Enter_Zone,2
105.493,Info,Arena,8,Exit_Zone,1
105.493,Info,Arena,8,Enter_Zone,4
105.794,Info,Arena,8,Exit_Zone,4
105.794,Info,Arena,8,Enter_Zone,2
107.442,Info,Arena,2,Exit_Zone,2
107.442,Info,Arena,2,Enter_Zone,4
107.742,Info,Arena,2,Exit_Zone,4
107.742,Info,Arena,2,Enter_Zone,1
108.342,Info,Arena,7,Exit_Zone,2
108.342,Info,Arena,7,Enter_Zone,4
108.376,Info,Arena,7,Exit_Zone,4
108.376,Info,Arena,7,Enter_Zone,3
108.609,Info,Arena,5,Exit_Zone,3
108.609,Info,Arena,5,Enter_Zone,4
108.709,Info,Arena,5,Exit_Zone,4
108.709,Info,Arena,5,Enter_Zone,1
108.976,Info,Arena,8,Exit_Zone,2
108.976,Info,Arena,8,Enter_Zone,4
109.076,Info,Arena,8,Exit_Zone,4
109.076,Info,Arena,8,Enter_Zone,1
109.742,Info,Arena,1,Exit_Zone,2
109.742,Info,Arena,1,Enter_Zone,4
110.209,Info,Arena,1,Exit_Zone,4
110.209,Info,Arena,1,Enter_Zone,1
110.442,Info,Arena,7,Exit_Zone,3
110.442,Info,Arena,7,Enter_Zone,4
111.375,Info,Arena,2,Exit_Zone,1
111.375,Info,Arena,2,Enter_Zone,4
111.642,Info,Arena,7,Exit_Zone,4
111.642,Info,Arena,7,Enter_Zone,1
111.942,Info,Arena,2,Exit_Zone,4
111.942,Info,Arena,2,Enter_Zone,2
112.442,Info,Arena,8,Exit_Zone,1
112.442,Info,Arena,8,Enter_Zone,4
112.709,Info,Arena,8,Exit_Zone,4
112.709,Info,Arena,8,Enter_Zone,3
112.975,Info,Arena,1,Exit_Zone,1
112.975,Info,Arena,1,Enter_Zone,4
113.142,Info,Arena,1,Exit_Zone,4
113.142,Info,Arena,1,Enter_Zone,2
114.845,Info,Arena,1,Exit_Zone,2
114.845,Info,Arena,1,Enter_Zone,4
114.845,Info,Arena,2,Exit_Zone,2
114.845,Info,Arena,2,Enter_Zone,4
115.042,Info,Arena,1,Exit_Zone,4
115.042,Info,Arena,1,Enter_Zone,3
115.242,Info,Arena,2,Exit_Zone,4
115.242,Info,Arena,2,Enter_Zone,1
115.542,Info,Arena,5,Exit_Zone,1
115.542,Info,Arena,5,Enter_Zone,4
115.709,Info,Arena,5,Exit_Zone,4
115.709,Info,Arena,5,Enter_Zone,3
116.442,Info,Arena,8,Exit_Zone,3
116.442,Info,Arena,8,Enter_Zone,4
116.742,Info,Arena,8,Exit_Zone,4
116.742,Info,Arena,8,Enter_Zone,2
117.508,Info,Arena,2,Exit_Zone,1
117.508,Info,Arena,2,Enter_Zone,4
117.975,Info,Arena,2,Exit_Zone,4
117.975,Info,Arena,2,Enter_Zone,3
118.477,Info,Arena,8,Exit_Zone,2
118.477,Info,Arena,8,Enter_Zone,4
118.745,Info,Arena,8,Exit_Zone,4
118.745,Info,Arena,8,Enter_Zone,3
119.945,Info,Arena,5,Exit_Zone,3
119.945,Info,Arena,5,Enter_Zone,4
120.046,Info,Arena,5,Exit_Zone,4
120.046,Info,Arena,5,Enter_Zone,1
120.949,Info,Arena,2,Exit_Zone,3
120.949,Info,Arena,2,Enter_Zone,4
121.078,Info,Arena,2,Exit_Zone,4
121.078,Info,Arena,2,Enter_Zone,2
122.785,Info,Arena,8,Exit_Zone,3
122.785,Info,Arena,8,Enter_Zone,4
123.017,Info,Arena,8,Exit_Zone,4
123.017,Info,Arena,8,Enter_Zone,1
124.304,Info,Arena,8,Exit_Zone,1
124.304,Info,Arena,8,Enter_Zone,4
124.41,Info,Arena,6,Exit_Zone,1
124.41,Info,Arena,6,Enter_Zone,4
124.586,Info,Arena,8,Exit_Zone,4
124.586,Info,Arena,8,Enter_Zone,3
124.654,Info,Arena,2,Exit_Zone,2
124.654,Info,Arena,2,Enter_Zone,4
124.807,Info,Arena,6,Exit_Zone,4
124.807,Info,Arena,6,Enter_Zone,3
125.277,Info,Arena,2,Exit_Zone,4
125.277,Info,Arena,2,Enter_Zone,1
125.35,Info,Arena,7,Exit_Zone,1
125.35,Info,Arena,7,Enter_Zone,4
125.834,Info,Arena,7,Exit_Zone,4
125.834,Info,Arena,7,Enter_Zone,3
126.132,Info,Arena,8,Exit_Zone,3
126.132,Info,Arena,8,Enter_Zone,4
126.405,Info,Arena,6,Exit_Zone,3
126.405,Info,Arena,6,Enter_Zone,4
126.472,Info,Arena,8,Exit_Zone,4
126.472,Info,Arena,8,Enter_Zone,2
127.601,Info,Arena,6,Exit_Zone,4
127.601,Info,Arena,6,Enter_Zone,2
127.993,Info,Arena,2,Exit_Zone,1
127.993,Info,Arena,2,Enter_Zone,4
128.171,Info,Arena,2,Exit_Zone,4
128.171,Info,Arena,2,Enter_Zone,3
128.277,Info,Arena,1,Exit_Zone,3
128.277,Info,Arena,1,Enter_Zone,4
128.798,Info,Arena,1,Exit_Zone,4
128.798,Info,Arena,1,Enter_Zone,1
129.036,Info,Arena,8,Exit_Zone,2
129.036,Info,Arena,8,Enter_Zone,4
129.257,Info,Arena,8,Exit_Zone,4
129.257,Info,Arena,8,Enter_Zone,3
129.803,Info,Arena,5,Exit_Zone,1
129.803,Info,Arena,5,Enter_Zone,4
129.837,Info,Arena,5,Exit_Zone,4
129.837,Info,Arena,5,Enter_Zone,2
130.559,Info,Arena,8,Exit_Zone,3
130.559,Info,Arena,8,Enter_Zone,4
130.901,Info,Arena,2,Exit_Zone,3
130.901,Info,Arena,2,Enter_Zone,4
130.901,Info,Arena,8,Exit_Zone,4
130.901,Info,Arena,8,Enter_Zone,1
131.103,Info,Arena,2,Exit_Zone,4
131.103,Info,Arena,2,Enter_Zone,2
132.057,Info,Arena,6,Exit_Zone,2
132.057,Info,Arena,6,Enter_Zone,4
132.42,Info,Arena,6,Exit_Zone,4
132.42,Info,Arena,6,Enter_Zone,1
133.239,Info,Arena,8,Exit_Zone,1
133.239,Info,Arena,8,Enter_Zone,4
133.526,Info,Arena,8,Exit_Zone,4
133.526,Info,Arena,8,Enter_Zone,3
133.558,Info,Arena,8,Exit_Zone,3
133.558,Info,Arena,8,Enter_Zone,4
133.624,Info,Arena,8,Exit_Zone,4
133.624,Info,Arena,8,Enter_Zone,1
134.017,Info,Arena,5,Exit_Zone,2
134.017,Info,Arena,5,Enter_Zone,4
